,Close,ma7,ma25,after_close_price,ma_action,cash
21242,1673.96,1676.5557142857144,1679.2212000000002,1686.28,1,823613.4079940306
21248,1686.28,1687.4285714285713,1681.8852,1703.87,-1,815022.0946613605
21253,1703.87,1702.0028571428572,1692.4471999999996,1692.91,-1,820264.6555125336
21259,1692.91,1693.782857142857,1697.5444,1705.89,1,826553.8470398757
21263,1705.89,1703.6414285714286,1697.3836,1827.19,-1,767780.4316110164
21269,1827.19,1815.6757142857145,1745.3491999999999,1826.44,-1,768095.5796381555
21284,1826.44,1830.607142857143,1838.6448,1811.83,1,761951.454225597
21292,1811.83,1814.6171428571429,1826.5576,1852.97,1,779252.5712326237
21303,1852.97,1851.59,1833.6096000000002,1848.6,-1,781090.3418043472
21311,1848.6,1848.794285714286,1853.4116000000001,1895.24,1,800797.1759175977
21320,1895.24,1897.4942857142858,1875.442,1886.85,-1,804342.2088980903
21340,1886.85,1887.4285714285713,1893.4923999999999,1875.14,1,799350.3720980285
21344,1875.14,1880.69,1887.7667999999999,1888.37,1,804990.1672188498
21350,1888.37,1886.8799999999999,1884.2016,1916.19,-1,793130.8247954748
21362,1916.19,1918.6671428571428,1899.6512,1894.99,-1,801905.7236758906
21392,1894.99,1893.9371428571428,1888.7196,1901.88,-1,798990.0721758157
21397,1901.88,1900.9571428571428,1894.4935999999998,1876.14,-1,809803.5853616137
21405,1876.14,1875.4871428571428,1888.5328,1899.72,1,819981.4870868723
21421,1899.72,1902.127142857143,1888.924,1892.99,-1,822886.375916855
21428,1892.99,1894.3214285714287,1899.3716,1896.35,1,824346.9743474227
21447,1896.35,1898.5614285714287,1893.2691999999997,1869.37,-1,836075.2319833514
21455,1869.37,1867.6842857142858,1880.7828,1885.0,1,843065.7452984789
21466,1885.0,1883.2100000000003,1881.4332000000002,1904.58,-1,834308.5955409488
21472,1904.58,1898.5885714285712,1888.0332,1897.21,-1,837537.0523918748
21478,1897.21,1894.8614285714284,1897.3288,1924.01,1,849368.1058883788
21486,1924.01,1921.5742857142857,1908.2559999999999,1926.61,-1,848220.3171163299
21493,1926.61,1927.3242857142857,1924.1196,1923.15,-1,849743.6364685716
21498,1923.15,1920.6585714285716,1923.7032000000002,1954.36,1,863533.771868402
21503,1954.36,1952.27,1933.2839999999999,1992.52,-1,846672.7796589328
21522,1992.52,1994.1028571428574,1979.2043999999996,2005.23,-1,841271.9751352818
21531,2005.23,2012.217142857143,1999.8224,1979.8,-1,851940.8491934647
21551,1979.8,1984.3671428571429,1993.1668,1980.25,1,852134.4916735825
21559,1980.25,1982.7485714285715,1980.3943999999997,1982.48,-1,851174.8856054435
21562,1982.48,1981.8614285714284,1980.3575999999998,1985.11,-1,850045.6989558217
21565,1985.11,1985.2585714285713,1982.7636000000002,1989.4,-1,848208.6742828713
21569,1989.4,1989.6285714285716,1985.3672,1999.38,-1,843953.560897256
21576,1999.38,1997.24,1991.81,1983.01,-1,850863.4628628094
21580,1983.01,1982.4785714285715,1991.1612,1981.01,1,850005.3093861626
21596,1981.01,1981.6757142857145,1986.5328,1988.46,1,853201.9310866724
21605,1988.46,1989.3485714285714,1983.7243999999998,1988.34,-1,853253.4202952712
21612,1988.34,1988.0657142857142,1986.4584,1997.17,-1,849464.2153800116
21617,1997.17,1988.6200000000001,1987.3032,1993.89,-1,850859.3107531879
21625,1993.89,1994.2928571428572,1991.1979999999999,2010.74,-1,843668.8542153692
21632,2010.74,2014.95,1999.8544,2004.36,-1,846345.7827540635
21640,2004.36,2008.3957142857143,2006.4024,1999.75,-1,848292.3662313311
21644,1999.75,1999.3585714285714,2003.906,1991.0,1,844580.6231611853
21648,1991.0,1990.437142857143,1997.8536000000001,1982.62,1,841025.8337980056
21661,1982.62,1982.1085714285714,1980.2492000000002,1935.5,-1,861014.1004797509
21670,1935.5,1934.7199999999998,1963.7612,1939.68,1,862873.5884363541
21683,1939.68,1939.27,1933.3188,1949.71,-1,858411.7070476628
21687,1949.71,1950.2728571428572,1941.4679999999998,1938.4,-1,863391.2354937954
21690,1938.4,1932.97,1941.8104,1955.5,1,871007.8214032794
21701,1955.5,1953.0042857142857,1940.5464,2001.81,-1,850380.6814343785
21708,2001.81,2000.1371428571426,1975.8752000000002,1916.51,-1,886616.6239695604
21723,1916.51,1921.6671428571428,1957.226,1901.76,1,879792.9730605899
21735,1901.76,1895.0985714285714,1899.1863999999998,1905.49,1,881518.5471548584
21737,1905.49,1905.4242857142858,1901.052,1888.33,-1,889457.1132292945
21744,1888.33,1893.4214285714286,1900.8380000000002,1907.2,1,898345.4196834826
21753,1907.2,1906.8628571428574,1898.4,1898.79,-1,902306.7687709082
21770,1898.79,1897.9414285714286,1909.4488000000001,1885.14,1,895820.2761130984
21789,1885.14,1891.2,1903.6356,1905.26,1,905381.3187706174
21799,1905.26,1908.67,1900.4431999999997,1886.72,-1,914191.5439629833
21806,1886.72,1877.8885714285714,1894.2651999999998,1868.46,1,905343.8412870356
21814,1868.46,1866.9099999999999,1877.4584000000002,1895.12,1,918261.6810099691
21831,1895.12,1892.817142857143,1885.3664,1907.25,-1,912384.2092980717
21839,1907.25,1905.467142857143,1897.0436,1911.62,-1,910293.7025503289
21841,1911.62,1909.2914285714285,1900.802,1891.35,-1,919946.0672204491
21845,1891.35,1891.0085714285713,1901.6860000000001,1879.18,1,914026.621513376
21849,1879.18,1878.4342857142858,1890.444,1883.58,1,916166.766222589
21856,1883.58,1886.8914285714288,1879.4619999999998,1878.57,-1,918603.6128119428
21866,1878.57,1887.8071428571427,1880.1392,1867.56,-1,923987.402490826
21868,1867.56,1868.7157142857143,1878.2779999999998,1883.0,1,931626.4424651553
21874,1883.0,1881.232857142857,1875.4528,1877.44,-1,934377.2884662738
21879,1877.44,1878.1742857142856,1880.5975999999998,1868.28,1,929818.4764870089
21882,1868.28,1873.7542857142855,1878.6928,1892.55,1,941897.3374844716
21892,1892.55,1894.4757142857143,1882.8819999999998,1893.13,-1,941608.6790840378
21898,1893.13,1885.1599999999999,1890.2528,1893.74,1,941912.0820696971
21900,1893.74,1896.462857142857,1890.7859999999998,1950.2,-1,913829.8975281786
21914,1950.2,1943.7842857142857,1918.2444,1889.12,-1,942450.9262129399
21920,1889.12,1892.2528571428572,1929.606,1874.7,1,935257.0251606031
21931,1874.7,1877.0857142857144,1884.4128,1834.54,1,915221.8610647744
21944,1834.54,1836.5085714285717,1860.0575999999999,1839.78,1,917836.0109617402
21956,1839.78,1837.8842857142859,1833.4547999999998,1842.44,-1,916508.9806705323
21958,1842.44,1839.7728571428572,1834.9823999999999,1860.21,-1,907669.4175984565
21963,1860.21,1857.7900000000002,1846.7656,1839.01,-1,918013.7290757023
21967,1839.01,1839.767142857143,1848.6408000000001,1847.56,1,922281.7957983395
21988,1847.56,1845.7900000000002,1836.5076,1850.89,-1,920619.4961274175
21996,1850.89,1850.1614285714288,1851.6956,1849.01,1,919684.3975247347
22000,1849.01,1850.1742857142858,1852.0168000000003,1848.64,1,919500.3621614408
22004,1848.64,1845.587142857143,1848.9352,1837.87,1,914143.4409109653
22012,1837.87,1841.1757142857143,1846.9212000000002,1843.24,1,916814.4406430966
22017,1843.24,1845.11,1843.7364000000002,1852.7,-1,912109.1040572566
22025,1852.7,1855.57,1848.3715999999997,1850.16,-1,913359.5801863144
22029,1850.16,1849.857142857143,1851.7192000000002,1867.68,1,922008.5942417822
22037,1867.68,1873.9314285714286,1863.0992,1875.04,-1,918375.2184741885
22047,1875.04,1871.9099999999999,1863.8004,1863.68,-1,923939.2290989574
22051,1863.68,1862.2942857142857,1866.8668,1862.32,1,923264.9945997007
22059,1862.32,1863.1085714285714,1868.0752000000002,1874.18,1,929144.7160417475
22063,1874.18,1873.3457142857144,1867.4948000000002,1869.22,-1,931603.6889213893
22073,1869.22,1868.4642857142858,1872.39,1848.74,1,921396.6273935273
22079,1848.74,1848.0185714285712,1862.2623999999998,1818.9,1,906524.6197767598
22082,1818.9,1828.7242857142858,1849.2244,1820.81,1,907476.5478782351
22095,1820.81,1821.3242857142857,1820.1716000000001,1819.24,-1,908259.0228098143
22097,1819.24,1819.1285714285716,1821.1596,1749.9,1,873640.8962065995
22109,1749.9,1752.6028571428574,1792.2964000000002,1736.71,1,867055.7636727605
22120,1736.71,1737.0757142857144,1734.6548,1705.16,-1,882807.1610527926
22128,1705.16,1702.4485714285713,1722.532,1694.86,1,877474.5742229092
22137,1694.86,1689.98,1695.3627999999999,1721.46,1,891246.109142802
22148,1721.46,1719.9471428571428,1703.4568000000002,1654.86,-1,925726.7191302027
22169,1654.86,1655.5871428571427,1678.8928,1625.56,1,909336.333919058
22172,1625.56,1627.3014285714285,1658.1668,1627.0,1,910141.8682092986
22185,1627.0,1622.072857142857,1626.6708,1642.06,1,918566.4143280644
22199,1642.06,1642.7342857142855,1634.374,1646.33,-1,916177.7813979761
22205,1646.33,1648.07,1642.016,1634.24,-1,922905.8306815957
22214,1634.24,1633.1571428571428,1641.5203999999999,1634.41,1,923001.8349350811
22223,1634.41,1633.5685714285714,1631.0104000000001,1626.41,-1,927519.6821579203
22229,1626.41,1627.1000000000001,1630.2004000000002,1634.22,1,931973.6197982775
22234,1634.22,1637.66,1631.7044,1629.89,-1,934442.9603850568
22238,1629.89,1630.3085714285714,1633.1908,1608.74,1,922317.314720537
22245,1608.74,1616.45,1627.3656,1566.41,1,898048.8238941013
22254,1566.41,1570.6900000000003,1600.5028,1580.43,1,906086.7223440572
22275,1580.43,1588.2814285714285,1579.2956,1593.62,-1,898524.6766554042
22280,1593.62,1591.1385714285716,1585.2936,1584.46,-1,903689.3244623865
22294,1584.46,1581.2214285714288,1584.0911999999998,1563.9,1,891963.0249591194
22301,1563.9,1569.7100000000003,1578.5084,1591.99,1,907984.0246209274
22306,1591.99,1599.4314285714286,1581.7391999999998,1627.9,-1,887502.9246616703
22322,1627.9,1633.1028571428571,1624.73,1608.28,-1,898199.4093240341
22328,1608.28,1614.0028571428572,1623.5944,1619.62,1,904532.6232555227
22333,1619.62,1617.5985714285714,1615.1872,1624.26,-1,901941.2552976649
22336,1624.26,1619.3785714285714,1616.2264000000002,1627.53,-1,900125.445079582
22341,1627.53,1627.9357142857145,1621.1248,1617.03,-1,905932.5989712679
22346,1617.03,1616.542857142857,1622.8812,1619.41,1,907265.9815217165
22349,1619.41,1623.6714285714286,1622.078,1624.26,-1,904548.794391601
22352,1624.26,1624.4328571428573,1621.8372,1623.9,-1,904749.2780370647
22355,1623.9,1617.1385714285716,1621.7291999999998,1628.36,1,907234.1488912092
22359,1628.36,1632.4857142857143,1624.4132,1618.01,-1,913000.6092814325
22362,1618.01,1599.5028571428572,1618.7856,1593.3,1,899057.4043226595
22386,1593.3,1591.8414285714287,1600.8612,1583.93,1,893770.1590590536
22396,1583.93,1584.3985714285716,1596.6519999999998,1534.39,1,865816.036288612
22402,1534.39,1538.9600000000003,1567.2544,1570.18,1,886011.3946647546
22416,1570.18,1567.1285714285714,1569.1752,1562.74,1,881813.1977852212
22421,1562.74,1561.1100000000001,1566.7979999999998,1581.87,1,892607.755084344
22433,1581.87,1585.8,1574.1328,1572.38,-1,897962.7132008454
22440,1572.38,1572.8242857142857,1578.5444,1566.83,1,894793.1911652911
22444,1566.83,1557.6914285714286,1569.4756,1582.05,1,903485.1056483785
22450,1582.05,1581.4185714285716,1566.23,1575.2,-1,907397.0382508192
22456,1575.2,1570.9871428571428,1576.5847999999999,1590.98,1,916487.138088045
22460,1590.98,1588.627142857143,1579.2779999999998,1620.05,-1,899741.3077795437
22465,1620.05,1621.052857142857,1599.3768,1613.36,-1,903456.7914677294
22482,1613.36,1612.2314285714288,1621.154,1577.83,1,883560.5378102391
22488,1577.83,1575.3214285714287,1599.8459999999998,1605.29,1,898937.7155595969
22508,1605.29,1607.524285714286,1605.098,1614.57,-1,893741.0582575562
22513,1614.57,1619.1799999999998,1609.9624000000001,1648.5,-1,874959.1942896397
22522,1648.5,1645.734285714286,1626.1896,1643.41,-1,877660.7668094663
22527,1643.41,1641.3014285714285,1640.1224,1633.04,-1,883198.8505206609
22531,1633.04,1631.6871428571428,1636.7663999999997,1639.57,1,886730.4777275266
22535,1639.57,1639.3757142857141,1636.9756,1660.66,-1,875324.3494284764
22539,1660.66,1658.722857142857,1643.19,1653.15,-1,879282.8273012546
22544,1653.15,1650.3814285714286,1652.4532000000002,1650.88,1,878075.4522790401
22548,1650.88,1647.292857142857,1651.71,1654.14,1,879809.3917382556
22554,1654.14,1655.7014285714286,1649.3824,1662.96,-1,875118.1812995193
22558,1662.96,1662.9642857142858,1655.7124000000001,1637.81,-1,888353.1492239931
22564,1637.81,1640.7071428571428,1655.5,1618.2,1,877716.6252949155
22567,1618.2,1628.637142857143,1644.1491999999998,1641.51,1,890360.0405313661
22583,1641.51,1639.4814285714288,1623.56,1638.78,-1,891840.8008743739
22597,1638.78,1637.99,1634.6868,1641.92,-1,890131.9808285192
22605,1641.92,1635.4314285714286,1637.3156,1655.7,1,897602.5145304152
22609,1655.7,1652.9871428571428,1642.3991999999998,1648.99,-1,901240.198212543
22620,1648.99,1649.997142857143,1651.4032,1680.46,1,918439.8349827774
22625,1680.46,1682.3785714285714,1664.6124,1670.53,-1,923866.9844307732
22632,1670.53,1668.422857142857,1675.6828,1684.44,1,931559.7464604477
22639,1684.44,1683.9942857142855,1674.4252,1677.21,-1,935558.2129934848
22646,1677.21,1679.5399999999997,1681.7368,1658.29,1,925004.518828868
22651,1658.29,1661.797142857143,1674.1176,1680.36,1,937315.3026667691
22669,1680.36,1678.2885714285712,1676.5892,1672.12,-1,941911.6261295831
22672,1672.12,1669.2514285714285,1674.1724000000002,1674.25,1,943111.4633204881
22678,1674.25,1677.1871428571428,1674.3292000000001,1705.2,-1,925677.2093024089
22684,1705.2,1703.3842857142856,1687.092,1702.02,-1,927403.4898123676
22695,1702.02,1702.6200000000001,1706.7104000000002,1705.03,1,929043.5906950454
22701,1705.03,1699.6142857142859,1702.2767999999999,1703.25,1,928073.6971498075
22705,1703.25,1709.517142857143,1704.7352,1700.72,-1,929452.2537056794
22711,1700.72,1700.52,1704.8092000000001,1716.99,1,938343.8926396553
22715,1716.99,1714.8014285714287,1706.6524,1704.98,-1,944907.4195970646
22733,1704.98,1702.3814285714286,1704.3672,1709.62,1,947478.9280176504
22735,1709.62,1708.8328571428572,1705.1296,1703.57,-1,950831.8646436296
22738,1703.57,1703.6499999999999,1704.8624000000002,1705.16,1,951719.3084614848
22741,1705.16,1708.26,1706.8220000000001,1693.64,-1,958149.0900851896
22749,1693.64,1692.5057142857145,1698.7244,1690.01,1,956095.4770404992
22754,1690.01,1685.7285714285715,1692.2728,1682.33,1,951750.6428302454
22757,1682.33,1678.5771428571427,1687.144,1684.43,1,952938.6834346118
22762,1684.43,1685.6957142857143,1682.6824,1685.29,-1,952452.1525204427
22771,1685.29,1681.6257142857141,1685.7444,1663.8,1,940306.9450145154
22775,1663.8,1665.4414285714286,1678.024,1629.12,1,920707.3267592543
22798,1629.12,1632.8899999999999,1650.2124000000001,1683.4,1,951384.0072349053
22806,1683.4,1692.6542857142856,1656.2636000000002,1602.38,-1,997172.9654540878
22814,1602.38,1604.1785714285713,1650.7419999999997,1560.72,1,971247.6382902332
22833,1560.72,1561.7,1557.6072,1553.68,-1,975628.6825349173
22839,1553.68,1551.6628571428573,1557.9008000000001,1496.29,1,939590.8046638763
22847,1496.29,1509.4857142857143,1539.3844,1503.38,1,944042.9488371763
22859,1503.38,1499.137142857143,1508.8392,1498.61,1,941047.6416853229
22865,1498.61,1501.0385714285715,1499.0276000000001,1480.45,-1,952451.1590600937
22871,1480.45,1482.892857142857,1493.2663999999997,1501.13,1,965755.6880677352
22887,1501.13,1499.2885714285715,1503.7551999999998,1507.23,1,969680.1381135094
22891,1507.23,1507.4971428571428,1503.1008000000002,1505.89,-1,970542.2304186467
22895,1505.89,1501.75,1503.8272,1506.93,1,971212.5077427776
22897,1506.93,1506.7857142857142,1505.0623999999998,1494.09,-1,979487.8547060854
22902,1494.09,1498.52,1502.9888,1465.71,1,960882.639948903
22911,1465.71,1473.3342857142857,1490.1804000000002,1474.49,1,966638.587290977
22925,1474.49,1470.6685714285716,1473.3368,1477.8,1,968808.5401044468
22929,1477.8,1478.2514285714285,1474.6804000000002,1479.47,-1,967713.7300746901
22933,1479.47,1478.8,1477.394,1465.78,-1,976668.2887779572
22937,1465.78,1466.207142857143,1473.9204,1494.24,1,995631.5571392534
22943,1494.24,1493.2842857142857,1480.5872,1483.43,-1,1002834.4008140815
22948,1483.43,1482.6171428571429,1488.7156,1495.31,1,1010865.5668830373
22951,1495.31,1497.2428571428572,1490.01,1486.06,-1,1017118.789621913
22967,1486.06,1485.9971428571428,1487.6728,1495.14,1,1023333.5041083854
22970,1495.14,1494.8642857142856,1489.5380000000002,1492.52,-1,1025126.7367024998
22981,1492.52,1491.3899999999999,1496.3272,1473.72,1,1012214.0905402997
22997,1473.72,1472.8857142857141,1479.6640000000002,1478.13,1,1015243.067645369
23004,1478.13,1476.2728571428572,1473.0267999999999,1492.79,-1,1005173.9510103768
23009,1492.79,1489.597142857143,1480.3332,1485.12,-1,1010338.5650580658
23013,1485.12,1482.9228571428573,1486.4172,1492.01,1,1015025.8850815321
23021,1492.01,1491.064285714286,1487.4556,1485.16,-1,1019685.9927971696
23024,1485.16,1483.7271428571428,1487.5868,1484.08,1,1018944.4828775508
23029,1484.08,1483.8357142857144,1485.5832,1465.55,1,1006222.0950900185
23034,1465.55,1468.3542857142857,1479.6272,1424.29,1,977893.6698275476
23041,1424.29,1428.6228571428571,1451.1536,1448.0,1,994172.5588962142
23051,1448.0,1445.2214285714285,1437.9244,1452.7,-1,990945.6175793549
23055,1452.7,1454.3871428571426,1446.6612,1452.89,-1,990816.0108695455
23072,1452.89,1453.952857142857,1452.5543999999998,1445.62,-1,995773.8758139128
23076,1445.62,1446.3128571428572,1450.4696000000001,1451.14,1,999576.1694972411
23081,1451.14,1451.6942857142858,1448.9568,1445.71,-1,1003316.4692618194
23086,1445.71,1446.5714285714287,1449.3584,1476.77,1,1024871.9745396912
23092,1476.77,1481.787142857143,1459.2116,1536.43,-1,983468.1933137467
23116,1536.43,1535.9314285714286,1534.5216,1532.84,-1,985766.1507956993
23119,1532.84,1532.73,1535.0028,1542.28,1,991836.9947608304
23124,1542.28,1543.26,1537.586,1540.02,-1,993290.395964347
23131,1540.02,1539.2142857142858,1541.9144000000001,1533.41,1,989027.0425550898
23133,1533.41,1536.532857142857,1540.0176,1544.52,1,996192.8302066552
23136,1544.52,1552.3528571428571,1542.932,1539.69,-1,999308.1096267327
23139,1539.69,1541.5957142857144,1543.628,1527.5,1,991396.4093128059
23144,1527.5,1530.2085714285715,1539.6364,1579.07,1,1024866.9905424368
23155,1579.07,1575.0942857142857,1549.9888,1578.76,-1,1025068.1904683857
23164,1578.76,1578.1371428571426,1580.2979999999998,1589.55,1,1032073.9961482572
23167,1589.55,1591.7957142857142,1583.0792,1574.11,-1,1042098.985925571
23188,1574.11,1569.5385714285715,1580.2152,1520.29,1,1006468.8410039872
23196,1520.29,1524.3257142857144,1555.1184,1545.78,1,1023343.83903541
23214,1545.78,1550.857142857143,1509.3436000000002,1535.98,-1,1029831.6766465493
23226,1535.98,1536.4685714285715,1546.9319999999998,1532.89,1,1027759.9179772711
23232,1532.89,1529.217142857143,1535.4804000000001,1586.18,1,1063489.3741215533
23240,1586.18,1580.802857142857,1559.6696,1586.8,-1,1063073.6814435753
23260,1586.8,1585.9485714285713,1598.7772,1587.05,1,1063241.1684743045
23267,1587.05,1577.3714285714286,1583.5428000000002,1572.79,1,1053687.7082415181
23270,1572.79,1571.3442857142857,1579.2132000000001,1596.96,1,1069880.354372405
23277,1596.96,1596.6685714285716,1582.1876000000002,1595.7,-1,1070724.4890072795
